"selec","View","Channel","bottom.freq","top.freq","Peak Freq (Hz)","Delta Time (s)","Delta Freq (Hz)","start","end","Adulto","Polluelo","Clicks","Sobrelapamiento","Lejos","Agua/Viento","Otro animal","selec.file","sound.files"
9,"Spectrogram 1",1,0,10.700735,1291.992,0.8309,10700.735,73.568298775,74.399223599,"y","n","n","n","n","n","n","1/ZOOM0007_TrLR-3.Table.1.selections.txt","ZOOM0007_TrLR-3.wav"
10,"Spectrogram 1",1,0,10.592647,1076.66,1.0658,10592.647,74.399223599,75.464975004,"y","n","n","n","n","n","n","1/ZOOM0007_TrLR-3.Table.1.selections.txt","ZOOM0007_TrLR-3.wav"
11,"Spectrogram 1",1,0,10.700735,947.461,1.1245,10700.735,76.056557351,77.181015401,"y","n","n","n","n","n","n","1/ZOOM0007_TrLR-3.Table.1.selections.txt","ZOOM0007_TrLR-3.wav"
12,"Spectrogram 1",1,0,10.592647,1593.457,0.4471,10592.647,171.183835197,171.63090888,"y","n","n","n","n","n","n","1/ZOOM0007_TrLR-3.Table.1.selections.txt","ZOOM0007_TrLR-3.wav"
13,"Spectrogram 1",1,0,10.484559,1248.926,0.8625,10484.559,171.626392984,172.488929079,"y","n","n","n","n","n","n","1/ZOOM0007_TrLR-3.Table.1.selections.txt","ZOOM0007_TrLR-3.wav"
15,"Spectrogram 1",1,0,10.484559,1033.594,0.7451,10484.559,176.297713401,177.042836205,"y","n","n","n","n","n","n","1/ZOOM0007_TrLR-3.Table.1.selections.txt","ZOOM0007_TrLR-3.wav"
17,"Spectrogram 1",1,0,10.484559,1033.594,0.7542,10484.559,179.698264454,180.45241905,"y","n","n","n","n","n","n","1/ZOOM0007_TrLR-3.Table.1.selections.txt","ZOOM0007_TrLR-3.wav"
19,"Spectrogram 1",1,0,1.513235,732.129,0.4651,1513.235,288.507188933,288.972326199,"y","n","n","n","n","n","n","1/ZOOM0007_TrLR-3.Table.1.selections.txt","ZOOM0007_TrLR-3.wav"
21,"Spectrogram 1",1,0,10.592647,861.328,0.6593,10592.647,290.001950437,290.661271221,"y","n","n","n","n","n","n","1/ZOOM0007_TrLR-3.Table.1.selections.txt","ZOOM0007_TrLR-3.wav"
23,"Spectrogram 1",1,0,10.484559,1851.855,0.8896,10484.559,293.430038447,294.319669916,"y","n","n","n","n","n","n","1/ZOOM0007_TrLR-3.Table.1.selections.txt","ZOOM0007_TrLR-3.wav"
24,"Spectrogram 1",1,0,1.621324,818.262,0.438,1621.324,294.378376561,294.816418452,"y","n","n","n","n","n","n","1/ZOOM0007_TrLR-3.Table.1.selections.txt","ZOOM0007_TrLR-3.wav"
26,"Spectrogram 1",1,0,10.592647,1033.594,1.0522,10592.647,297.0599807,298.112184418,"y","n","n","n","n","n","n","1/ZOOM0007_TrLR-3.Table.1.selections.txt","ZOOM0007_TrLR-3.wav"
1,"Spectrogram 1",1,0,1.426765,602.93,0.4131,1426.765,99.351486826,99.764622403,"y","n","n","n","n","n","n","1/ZOOM0009_TrLR-18.Table.1.selections.txt","ZOOM0009_TrLR-18.wav"
2,"Spectrogram 1",1,0,10.895294,732.129,0.196,10895.294,100.098308831,100.2942834,"y","n","n","n","n","n","n","1/ZOOM0009_TrLR-18.Table.1.selections.txt","ZOOM0009_TrLR-18.wav"
3,"Spectrogram 1",1,0,10.635882,645.996,0.2278,10635.882,100.28369018,100.511444409,"y","n","n","n","n","n","n","1/ZOOM0009_TrLR-18.Table.1.selections.txt","ZOOM0009_TrLR-18.wav"
4,"Spectrogram 1",1,0,10.376471,1593.457,0.3761,10376.471,100.506147799,100.882207107,"y","n","n","n","n","n","n","1/ZOOM0009_TrLR-18.Table.1.selections.txt","ZOOM0009_TrLR-18.wav"
5,"Spectrogram 1",1,0,10.376471,775.195,0.196,10376.471,100.882207107,101.078181676,"y","n","n","n","n","n","n","1/ZOOM0009_TrLR-18.Table.1.selections.txt","ZOOM0009_TrLR-18.wav"
6,"Spectrogram 1",1,0,10.765588,1593.457,0.09,10765.588,101.072885066,101.162927435,"y","n","n","n","n","n","n","1/ZOOM0009_TrLR-18.Table.1.selections.txt","ZOOM0009_TrLR-18.wav"
7,"Spectrogram 1",1,0,3.242647,1679.59,0.0794,3242.647,101.311232009,101.390681158,"y","n","n","n","n","n","n","1/ZOOM0009_TrLR-18.Table.1.selections.txt","ZOOM0009_TrLR-18.wav"
8,"Spectrogram 1",1,0,3.372353,775.195,0.0794,3372.353,101.528393017,101.607842167,"y","n","n","n","n","n","n","1/ZOOM0009_TrLR-18.Table.1.selections.txt","ZOOM0009_TrLR-18.wav"
9,"Spectrogram 1",1,0,3.242647,516.797,0.0689,3242.647,101.719070976,101.787926906,"y","n","n","n","n","n","n","1/ZOOM0009_TrLR-18.Table.1.selections.txt","ZOOM0009_TrLR-18.wav"
10,"Spectrogram 1",1,0,1.815882,1421.191,0.0847,1815.882,101.915045545,101.999791305,"y","n","n","n","n","n","n","1/ZOOM0009_TrLR-18.Table.1.selections.txt","ZOOM0009_TrLR-18.wav"
11,"Spectrogram 1",1,0,1.426765,775.195,0.0742,1426.765,102.121613334,102.195765874,"y","n","n","n","n","n","n","1/ZOOM0009_TrLR-18.Table.1.selections.txt","ZOOM0009_TrLR-18.wav"
12,"Spectrogram 1",1,0,10.635882,775.195,0.09,10635.882,102.312291293,102.402333662,"y","n","n","n","n","n","n","1/ZOOM0009_TrLR-18.Table.1.selections.txt","ZOOM0009_TrLR-18.wav"
13,"Spectrogram 1",1,0,8.301176,559.863,0.0953,8301.176,102.471189592,102.566528571,"y","n","n","n","n","n","n","1/ZOOM0009_TrLR-18.Table.1.selections.txt","ZOOM0009_TrLR-18.wav"
14,"Spectrogram 1",1,0,8.301176,775.195,0.1059,8301.176,102.635384501,102.7413167,"y","n","n","n","n","n","n","1/ZOOM0009_TrLR-18.Table.1.selections.txt","ZOOM0009_TrLR-18.wav"
15,"Spectrogram 1",1,0,2.723824,1765.723,0.09,2723.824,102.78368958,102.87373195,"y","n","n","n","n","n","n","1/ZOOM0009_TrLR-18.Table.1.selections.txt","ZOOM0009_TrLR-18.wav"
16,"Spectrogram 1",1,0,7.782353,1894.922,0.143,7782.353,102.931994659,103.075003128,"y","n","n","n","n","n","n","1/ZOOM0009_TrLR-18.Table.1.selections.txt","ZOOM0009_TrLR-18.wav"
17,"Spectrogram 1",1,0,9.598235,1679.59,0.1324,9598.235,103.096189568,103.228604818,"y","n","n","n","n","n","n","1/ZOOM0009_TrLR-18.Table.1.selections.txt","ZOOM0009_TrLR-18.wav"
18,"Spectrogram 1",1,0,4.539706,1679.59,0.1271,4539.706,103.260384477,103.387503117,"y","n","n","n","n","n","n","1/ZOOM0009_TrLR-18.Table.1.selections.txt","ZOOM0009_TrLR-18.wav"
19,"Spectrogram 1",1,0,10.506176,1679.59,0.1907,10506.176,103.408689557,103.599367515,"y","n","n","n","n","n","n","1/ZOOM0009_TrLR-18.Table.1.selections.txt","ZOOM0009_TrLR-18.wav"
20,"Spectrogram 1",1,0,2.205,1335.059,0.1006,2205,103.604664125,103.705299715,"y","n","n","n","n","n","n","1/ZOOM0009_TrLR-18.Table.1.selections.txt","ZOOM0009_TrLR-18.wav"
1,"Spectrogram 1",1,0,6.595312,904.395,0.3071,6595.312,4.156066148,4.463147061,"y","n","n","n","n","n","n","1/ZOOM0009_TrLR-22.Table.1.selections.txt","ZOOM0009_TrLR-22.wav"
2,"Spectrogram 1",1,0,6.398437,1335.059,0.3703,6398.437,4.467662957,4.837966411,"y","n","n","n","n","n","n","1/ZOOM0009_TrLR-22.Table.1.selections.txt","ZOOM0009_TrLR-22.wav"
3,"Spectrogram 1",1,0,10.040625,602.93,0.1039,10040.625,7.909759532,8.013625135,"y","n","n","n","n","n","n","1/ZOOM0009_TrLR-22.Table.1.selections.txt","ZOOM0009_TrLR-22.wav"
4,"Spectrogram 1",1,0,2.067187,602.93,0.0768,2067.187,100.564015454,100.640785683,"y","n","n","n","n","n","n","1/ZOOM0009_TrLR-22.Table.1.selections.txt","ZOOM0009_TrLR-22.wav"
5,"Spectrogram 1",1,0,10.532812,1593.457,0.0858,10532.812,101.268495196,101.354297216,"y","n","n","n","n","n","n","1/ZOOM0009_TrLR-22.Table.1.selections.txt","ZOOM0009_TrLR-22.wav"
6,"Spectrogram 1",1,0,10.434375,516.797,0.0903,10434.375,101.503321777,101.593639693,"y","n","n","n","n","n","n","1/ZOOM0009_TrLR-22.Table.1.selections.txt","ZOOM0009_TrLR-22.wav"
7,"Spectrogram 1",1,0,10.63125,516.797,0.0768,10631.25,101.738148358,101.814918586,"y","n","n","n","n","n","n","1/ZOOM0009_TrLR-22.Table.1.selections.txt","ZOOM0009_TrLR-22.wav"
8,"Spectrogram 1",1,0,6.398437,861.328,0.0948,6398.437,102.117483604,102.212317415,"y","n","n","n","n","n","n","1/ZOOM0009_TrLR-22.Table.1.selections.txt","ZOOM0009_TrLR-22.wav"
9,"Spectrogram 1",1,0,10.434375,516.797,0.0903,10434.375,102.505850641,102.596168557,"y","n","n","n","n","n","n","1/ZOOM0009_TrLR-22.Table.1.selections.txt","ZOOM0009_TrLR-22.wav"
10,"Spectrogram 1",1,0,9.84375,818.262,0.0813,9843.75,103.584293616,103.66557974,"y","n","n","n","n","n","n","1/ZOOM0009_TrLR-22.Table.1.selections.txt","ZOOM0009_TrLR-22.wav"
11,"Spectrogram 1",1,0,10.2375,516.797,0.0497,10237.5,104.049430882,104.099105735,"y","n","n","n","n","n","n","1/ZOOM0009_TrLR-22.Table.1.selections.txt","ZOOM0009_TrLR-22.wav"
12,"Spectrogram 1",1,0,9.154687,602.93,0.0677,9154.687,104.907451081,104.975189517,"y","n","n","n","n","n","n","1/ZOOM0009_TrLR-22.Table.1.selections.txt","ZOOM0009_TrLR-22.wav"
13,"Spectrogram 1",1,0,1.96875,559.863,0.0768,1968.75,173.988729589,174.065499817,"y","n","n","n","n","n","n","1/ZOOM0009_TrLR-22.Table.1.selections.txt","ZOOM0009_TrLR-22.wav"
14,"Spectrogram 1",1,0,1.96875,775.195,0.0768,1968.75,174.485478125,174.562248353,"y","n","n","n","n","n","n","1/ZOOM0009_TrLR-22.Table.1.selections.txt","ZOOM0009_TrLR-22.wav"
15,"Spectrogram 1",1,0,8.367187,559.863,0.0858,8367.187,175.61627288,175.7020749,"y","n","n","n","n","n","n","1/ZOOM0009_TrLR-22.Table.1.selections.txt","ZOOM0009_TrLR-22.wav"
16,"Spectrogram 1",1,0,10.139062,775.195,0.0993,10139.062,175.810456399,175.909806106,"y","n","n","n","n","n","n","1/ZOOM0009_TrLR-22.Table.1.selections.txt","ZOOM0009_TrLR-22.wav"
17,"Spectrogram 1",1,0,10.2375,775.195,0.1174,10237.5,175.959480959,176.07689425,"y","n","n","n","n","n","n","1/ZOOM0009_TrLR-22.Table.1.selections.txt","ZOOM0009_TrLR-22.wav"
18,"Spectrogram 1",1,0,10.335937,559.863,0.1355,10335.937,176.090441937,176.225918811,"y","n","n","n","n","n","n","1/ZOOM0009_TrLR-22.Table.1.selections.txt","ZOOM0009_TrLR-22.wav"
19,"Spectrogram 1",1,0,9.05625,775.195,0.1039,9056.25,176.257530081,176.361395684,"y","n","n","n","n","n","n","1/ZOOM0009_TrLR-22.Table.1.selections.txt","ZOOM0009_TrLR-22.wav"
20,"Spectrogram 1",1,0,8.760937,818.262,0.0903,8760.937,176.406554642,176.496872558,"y","n","n","n","n","n","n","1/ZOOM0009_TrLR-22.Table.1.selections.txt","ZOOM0009_TrLR-22.wav"
21,"Spectrogram 1",1,0,8.367187,818.262,0.0768,8367.187,176.564610994,176.641381223,"y","n","n","n","n","n","n","1/ZOOM0009_TrLR-22.Table.1.selections.txt","ZOOM0009_TrLR-22.wav"
22,"Spectrogram 1",1,0,9.05625,1636.523,0.0677,9056.25,176.704603764,176.7723422,"y","n","n","n","n","n","n","1/ZOOM0009_TrLR-22.Table.1.selections.txt","ZOOM0009_TrLR-22.wav"
23,"Spectrogram 1",1,0,8.957812,818.262,0.0993,8957.812,176.867176012,176.966525719,"y","n","n","n","n","n","n","1/ZOOM0009_TrLR-22.Table.1.selections.txt","ZOOM0009_TrLR-22.wav"
24,"Spectrogram 1",1,0,8.367187,689.062,0.0858,8367.187,177.025232364,177.111034384,"y","n","n","n","n","n","n","1/ZOOM0009_TrLR-22.Table.1.selections.txt","ZOOM0009_TrLR-22.wav"
25,"Spectrogram 1",1,0,8.367187,1593.457,0.0993,8367.187,177.14716155,177.246511258,"y","n","n","n","n","n","n","1/ZOOM0009_TrLR-22.Table.1.selections.txt","ZOOM0009_TrLR-22.wav"
26,"Spectrogram 1",1,0,8.6625,1550.391,0.0452,8662.5,177.314249694,177.359408652,"y","n","n","n","n","n","n","1/ZOOM0009_TrLR-22.Table.1.selections.txt","ZOOM0009_TrLR-22.wav"
27,"Spectrogram 1",1,0,8.859375,904.395,0.0993,8859.375,177.463274255,177.562623962,"y","n","n","n","n","n","n","1/ZOOM0009_TrLR-22.Table.1.selections.txt","ZOOM0009_TrLR-22.wav"
1,"Spectrogram 1",1,0,3.372353,516.797,0.3708,3372.353,17.071121372,17.44188407,"y","n","n","n","n","n","n","1/ZOOM0009_TrLR-31.Table.1.selections.txt","ZOOM0009_TrLR-31.wav"
2,"Spectrogram 1",1,0,9.079412,1851.855,0.1059,9079.412,17.48425695,17.590189149,"y","n","n","n","n","n","n","1/ZOOM0009_TrLR-31.Table.1.selections.txt","ZOOM0009_TrLR-31.wav"
3,"Spectrogram 1",1,0,10.376471,1335.059,0.1324,10376.471,17.616672199,17.749087449,"y","n","n","n","n","n","n","1/ZOOM0009_TrLR-31.Table.1.selections.txt","ZOOM0009_TrLR-31.wav"
4,"Spectrogram 1",1,0,10.635882,3014.648,0.1218,10635.882,17.802053548,17.923875578,"y","n","n","n","n","n","n","1/ZOOM0009_TrLR-31.Table.1.selections.txt","ZOOM0009_TrLR-31.wav"
5,"Spectrogram 1",1,0,9.727941,1335.059,0.0794,9727.941,18.321121325,18.400570475,"y","n","n","n","n","n","n","1/ZOOM0009_TrLR-31.Table.1.selections.txt","ZOOM0009_TrLR-31.wav"
6,"Spectrogram 1",1,0,10.506176,645.996,0.0742,10506.176,18.591248434,18.665400973,"y","n","n","n","n","n","n","1/ZOOM0009_TrLR-31.Table.1.selections.txt","ZOOM0009_TrLR-31.wav"
7,"Spectrogram 1",1,0,9.987353,602.93,0.0689,9987.353,20.047816175,20.116672105,"y","n","n","n","n","n","n","1/ZOOM0009_TrLR-31.Table.1.selections.txt","ZOOM0009_TrLR-31.wav"
8,"Spectrogram 1",1,0,10.376471,559.863,0.0847,10376.471,20.238494134,20.323239894,"y","n","n","n","n","n","n","1/ZOOM0009_TrLR-31.Table.1.selections.txt","ZOOM0009_TrLR-31.wav"
1,"Spectrogram 1",1,0,1.297059,732.129,1.0206,1297.059,111.241162417,112.261754864,"y","n","n","n","n","n","n","1/ZOOM0009_TrLR-4.Table.1.selections.txt","ZOOM0009_TrLR-4.wav"
4,"Spectrogram 1",1,0,10.484559,559.863,0.4019,10484.559,128.704088196,129.106002921,"y","n","n","n","n","n","n","1/ZOOM0009_TrLR-4.Table.1.selections.txt","ZOOM0009_TrLR-4.wav"
5,"Spectrogram 1",1,0,10.268382,689.062,0.2258,10268.382,129.101487025,129.327281814,"y","n","n","n","n","n","n","1/ZOOM0009_TrLR-4.Table.1.selections.txt","ZOOM0009_TrLR-4.wav"
6,"Spectrogram 1",1,0,10.700735,645.996,0.8219,10700.735,129.354377189,130.176270222,"y","n","n","n","n","n","n","1/ZOOM0009_TrLR-4.Table.1.selections.txt","ZOOM0009_TrLR-4.wav"
12,"Spectrogram 1",1,0,6.809559,301.465,2.6192,6809.559,277.80876019,280.427979744,"y","n","n","n","n","n","n","1/ZOOM0009_TrLR-4.Table.1.selections.txt","ZOOM0009_TrLR-4.wav"
9,"Spectrogram 1",1,0,1.8375,732.129,0.8219,1837.5,212.713792408,213.535685441,"y","n","n","n","n","n","n","1/ZOOM0009_TrLR-9.Table.1.selections.txt","ZOOM0009_TrLR-9.wav"
12,"Spectrogram 1",1,0,10.700735,861.328,0.8896,10700.735,249.039157125,249.928788594,"y","n","n","n","n","n","n","1/ZOOM0009_TrLR-9.Table.1.selections.txt","ZOOM0009_TrLR-9.wav"
13,"Spectrogram 1",1,0,10.484559,2067.188,0.9619,10484.559,250.588112833,251.549998635,"y","n","n","n","n","n","n","1/ZOOM0009_TrLR-9.Table.1.selections.txt","ZOOM0009_TrLR-9.wav"
15,"Spectrogram 1",1,0,10.376471,473.73,0.6684,10376.471,252.922830953,253.591183529,"y","n","n","n","n","n","n","1/ZOOM0009_TrLR-9.Table.1.selections.txt","ZOOM0009_TrLR-9.wav"
11,"Spectrogram 1",1,0,10.808824,645.996,0.6277,10808.824,37.132653717,37.76036323,"y","n","n","n","n","n","n","1/ZOOM0011_TrLR-1.Table.1.selections.txt","ZOOM0011_TrLR-1.wav"
13,"Spectrogram 1",1,0,10.700735,1076.66,0.4471,10700.735,42.895141505,43.342215187,"y","n","n","n","n","n","n","1/ZOOM0011_TrLR-1.Table.1.selections.txt","ZOOM0011_TrLR-1.wav"
29,"Spectrogram 1",1,0,10.673138,1119.727,0.9664,10673.138,105.010382374,105.976784071,"y","n","n","n","n","n","n","1/ZOOM0011_TrLR-1.Table.1.selections.txt","ZOOM0011_TrLR-1.wav"
30,"Spectrogram 1",1,0,10.673138,1679.59,1.0883,10673.138,108.189572945,109.277903829,"y","n","n","n","n","n","n","1/ZOOM0011_TrLR-1.Table.1.selections.txt","ZOOM0011_TrLR-1.wav"
31,"Spectrogram 1",1,0,10.790426,1205.859,0.5148,10790.426,109.810779531,110.32559165,"y","n","n","n","n","n","n","1/ZOOM0011_TrLR-1.Table.1.selections.txt","ZOOM0011_TrLR-1.wav"
32,"Spectrogram 1",1,0,10.673138,1421.191,0.3477,10673.138,110.321075754,110.66879973,"y","n","n","n","n","n","n","1/ZOOM0011_TrLR-1.Table.1.selections.txt","ZOOM0011_TrLR-1.wav"
33,"Spectrogram 1",1,0,10.673138,1808.789,0.9754,10673.138,110.673315625,111.648749115,"y","n","n","n","n","n","n","1/ZOOM0011_TrLR-1.Table.1.selections.txt","ZOOM0011_TrLR-1.wav"
35,"Spectrogram 1",1,0,10.673138,861.328,0.438,10673.138,142.505862614,142.943904505,"y","n","n","n","n","n","n","1/ZOOM0011_TrLR-1.Table.1.selections.txt","ZOOM0011_TrLR-1.wav"
36,"Spectrogram 1",1,0,10.673138,1162.793,0.3432,10673.138,142.943904505,143.287112584,"y","n","n","n","n","n","n","1/ZOOM0011_TrLR-1.Table.1.selections.txt","ZOOM0011_TrLR-1.wav"
37,"Spectrogram 1",1,0,10.555851,430.664,0.7,10555.851,143.287112584,143.98707643,"y","n","n","n","n","n","n","1/ZOOM0011_TrLR-1.Table.1.selections.txt","ZOOM0011_TrLR-1.wav"
39,"Spectrogram 1",1,0,2.814894,301.465,0.0948,2814.894,181.306438565,181.401272377,"y","n","n","n","y","n","n","1/ZOOM0011_TrLR-1.Table.1.selections.txt","ZOOM0011_TrLR-1.wav"
40,"Spectrogram 1",1,0,2.814894,301.465,0.0813,2814.894,181.428367751,181.509653875,"y","n","n","n","y","n","n","1/ZOOM0011_TrLR-1.Table.1.selections.txt","ZOOM0011_TrLR-1.wav"
41,"Spectrogram 1",1,0,1.642021,516.797,0.0948,1642.021,181.550296937,181.645130749,"y","n","n","n","y","n","n","1/ZOOM0011_TrLR-1.Table.1.selections.txt","ZOOM0011_TrLR-1.wav"
42,"Spectrogram 1",1,0,1.993883,1636.523,0.0858,1993.883,181.717385081,181.803187101,"y","n","n","n","y","n","n","1/ZOOM0011_TrLR-1.Table.1.selections.txt","ZOOM0011_TrLR-1.wav"
43,"Spectrogram 1",1,0,1.876596,1119.727,0.0587,1876.596,181.916084496,181.974791141,"y","n","n","n","y","n","n","1/ZOOM0011_TrLR-1.Table.1.selections.txt","ZOOM0011_TrLR-1.wav"
1,"Spectrogram 1",1,0,10.700735,1205.859,0.989,10700.735,0.298049122,1.287030298,"y","n","n","n","n","n","n","1/ZOOM0011_TrLR-15.Table.1.selections.txt","ZOOM0011_TrLR-15.wav"
2,"Spectrogram 1",1,0,10.700735,1679.59,1.2645,10700.735,1.291546194,2.555997013,"y","n","n","n","n","n","n","1/ZOOM0011_TrLR-15.Table.1.selections.txt","ZOOM0011_TrLR-15.wav"
3,"Spectrogram 1",1,0,10.592647,732.129,0.3477,10592.647,3.319183401,3.666907376,"y","n","n","n","n","n","n","1/ZOOM0011_TrLR-15.Table.1.selections.txt","ZOOM0011_TrLR-15.wav"
4,"Spectrogram 1",1,0,10.484559,1808.789,0.9754,10484.559,3.671423272,4.646856701,"y","n","n","n","n","n","n","1/ZOOM0011_TrLR-15.Table.1.selections.txt","ZOOM0011_TrLR-15.wav"
7,"Spectrogram 1",1,0,10.592647,1507.324,0.3432,10592.647,14.879876424,15.223084504,"y","n","n","n","n","n","n","1/ZOOM0011_TrLR-15.Table.1.selections.txt","ZOOM0011_TrLR-15.wav"
34,"Spectrogram 1",1,0,10.592647,904.395,0.9483,10592.647,63.638002214,64.586340329,"y","n","y","n","n","n","n","1/ZOOM0011_TrLR-15.Table.1.selections.txt","ZOOM0011_TrLR-15.wav"
59,"Spectrogram 1",1,0,10.916912,430.664,1.1741,10916.912,125.266430658,126.440563561,"y","n","n","n","n","n","n","1/ZOOM0011_TrLR-15.Table.1.selections.txt","ZOOM0011_TrLR-15.wav"
61,"Spectrogram 1",1,0,10.268382,689.062,0.7,10268.382,133.571162882,134.271126729,"y","n","n","n","n","n","n","1/ZOOM0011_TrLR-15.Table.1.selections.txt","ZOOM0011_TrLR-15.wav"
67,"Spectrogram 1",1,0,10.376471,732.129,0.8625,10376.471,152.072787604,152.935323699,"y","n","n","n","n","n","n","1/ZOOM0011_TrLR-15.Table.1.selections.txt","ZOOM0011_TrLR-15.wav"
72,"Spectrogram 1",1,0,10.592647,1464.258,0.7271,10592.647,170.536027227,171.263086448,"y","n","n","n","n","n","n","1/ZOOM0011_TrLR-15.Table.1.selections.txt","ZOOM0011_TrLR-15.wav"
97,"Spectrogram 1",1,0,10.484559,732.129,0.8716,10484.559,256.703833156,257.575401042,"y","n","n","n","n","n","n","1/ZOOM0011_TrLR-15.Table.1.selections.txt","ZOOM0011_TrLR-15.wav"
99,"Spectrogram 1",1,0,1.513235,645.996,0.8625,1513.235,276.230566349,277.093102444,"y","n","n","n","n","n","n","1/ZOOM0011_TrLR-15.Table.1.selections.txt","ZOOM0011_TrLR-15.wav"
102,"Spectrogram 1",1,0,1.188971,732.129,0.7993,1188.971,294.39801456,295.197328113,"y","n","n","n","n","n","n","1/ZOOM0011_TrLR-15.Table.1.selections.txt","ZOOM0011_TrLR-15.wav"
103,"Spectrogram 1",1,0,1.405147,689.062,0.9799,1405.147,298.751337974,299.731287359,"y","n","n","n","n","n","n","1/ZOOM0011_TrLR-15.Table.1.selections.txt","ZOOM0011_TrLR-15.wav"
18,"Spectrogram 1",1,0,10.592647,3273.047,0.0768,10592.647,252.948865442,253.02563567,"y","n","n","n","n","n","n","1/ZOOM0011_TrLR-24.Table.1.selections.txt","ZOOM0011_TrLR-24.wav"
19,"Spectrogram 1",1,0,10.268382,775.195,0.0677,10268.382,253.323684792,253.391423229,"y","n","n","n","n","n","n","1/ZOOM0011_TrLR-24.Table.1.selections.txt","ZOOM0011_TrLR-24.wav"
5,"Spectrogram 1",1,0,10.484559,818.262,1.1741,10484.559,268.388713712,269.562846616,"y","n","n","n","n","n","n","1/ZOOM0013_TrLR-13.Table.1.selections.txt","ZOOM0013_TrLR-13.wav"
6,"Spectrogram 1",1,0,5.080147,645.996,0.8761,5080.147,271.816278551,272.692362333,"y","n","n","n","n","n","n","1/ZOOM0013_TrLR-13.Table.1.selections.txt","ZOOM0013_TrLR-13.wav"
4,"Spectrogram 1",1,0,2.067187,775.195,1.0522,2067.187,191.162380435,192.214584153,"y","n","n","n","y","n","n","1/ZOOM0013_TrLR-20.Table.1.selections.txt","ZOOM0013_TrLR-20.wav"
3,"Spectrogram 1",1,0,1.513235,732.129,0.718,1513.235,65.895949959,66.613977388,"y","n","n","n","n","n","n","1/ZOOM0013_TrLR-29.Table.1.selections.txt","ZOOM0013_TrLR-29.wav"
8,"Spectrogram 1",1,0,10.592647,1162.793,1.0883,10592.647,230.396482572,231.484813456,"y","n","n","n","n","n","n","1/ZOOM0013_TrLR-29.Table.1.selections.txt","ZOOM0013_TrLR-29.wav"
10,"Spectrogram 1",1,0,3.458824,430.664,0.1219,3458.824,295.375706397,295.497635583,"y","n","n","n","n","n","n","1/ZOOM0013_TrLR-29.Table.1.selections.txt","ZOOM0013_TrLR-29.wav"
11,"Spectrogram 1",1,0,3.350735,2024.121,0.1039,3350.735,295.515699167,295.61956477,"y","n","n","n","n","n","n","1/ZOOM0013_TrLR-29.Table.1.selections.txt","ZOOM0013_TrLR-29.wav"
12,"Spectrogram 1",1,0,2.702206,2024.121,0.1174,2702.206,295.723430373,295.840843663,"y","n","n","n","n","n","n","1/ZOOM0013_TrLR-29.Table.1.selections.txt","ZOOM0013_TrLR-29.wav"
13,"Spectrogram 1",1,0,3.999265,1851.855,0.1626,3999.265,295.876970829,296.039543077,"y","n","n","n","n","n","n","1/ZOOM0013_TrLR-29.Table.1.selections.txt","ZOOM0013_TrLR-29.wav"
14,"Spectrogram 1",1,0,2.810294,2024.121,0.0993,2810.294,296.441457802,296.540807509,"y","n","n","n","n","n","n","1/ZOOM0013_TrLR-29.Table.1.selections.txt","ZOOM0013_TrLR-29.wav"
15,"Spectrogram 1",1,0,2.918382,344.531,0.1535,2918.382,296.60403005,296.757570507,"y","n","n","n","n","n","n","1/ZOOM0013_TrLR-29.Table.1.selections.txt","ZOOM0013_TrLR-29.wav"
16,"Spectrogram 1",1,0,2.377941,387.598,0.1355,2377.941,296.766602299,296.902079172,"y","n","n","n","n","n","n","1/ZOOM0013_TrLR-29.Table.1.selections.txt","ZOOM0013_TrLR-29.wav"
17,"Spectrogram 1",1,0,2.269853,344.531,0.1445,2269.853,296.924658651,297.069167316,"y","n","n","n","n","n","n","1/ZOOM0013_TrLR-29.Table.1.selections.txt","ZOOM0013_TrLR-29.wav"
18,"Spectrogram 1",1,0,2.161765,387.598,0.1039,2161.765,297.087230899,297.191096502,"y","n","n","n","n","n","n","1/ZOOM0013_TrLR-29.Table.1.selections.txt","ZOOM0013_TrLR-29.wav"
19,"Spectrogram 1",1,0,2.486029,301.465,0.1129,2486.029,297.240771356,297.35366875,"y","n","n","n","n","n","n","1/ZOOM0013_TrLR-29.Table.1.selections.txt","ZOOM0013_TrLR-29.wav"
20,"Spectrogram 1",1,0,2.486029,775.195,0.2122,2486.029,297.561399956,297.773647058,"y","n","n","n","n","n","n","1/ZOOM0013_TrLR-29.Table.1.selections.txt","ZOOM0013_TrLR-29.wav"
21,"Spectrogram 1",1,0,2.269853,732.129,0.1219,2269.853,297.773647058,297.895576244,"y","n","n","n","n","n","n","1/ZOOM0013_TrLR-29.Table.1.selections.txt","ZOOM0013_TrLR-29.wav"
22,"Spectrogram 1",1,0,2.486029,430.664,0.1761,2486.029,297.913639827,298.089759763,"y","n","n","n","n","n","n","1/ZOOM0013_TrLR-29.Table.1.selections.txt","ZOOM0013_TrLR-29.wav"
23,"Spectrogram 1",1,0,3.242647,473.73,0.2439,3242.647,298.10330745,298.347165823,"y","n","n","n","n","n","n","1/ZOOM0013_TrLR-29.Table.1.selections.txt","ZOOM0013_TrLR-29.wav"
3,"Spectrogram 1",1,0,1.729412,430.664,0.149,1729.412,25.78576456,25.934789121,"y","n","n","n","n","n","n","1/ZOOM0013_TrLR-34.Table.1.selections.txt","ZOOM0013_TrLR-34.wav"
