"UMAP1","UMAP2","type","pred.type","group"
-1.80322153180672,4.83423580808691,"X4.partes","X5.partes",6
-1.02672957682357,-5.43948901678937,"Cacareo","Cacareo",8
-1.53355138863828,-5.6059514549922,"Cacareo","Cacareo",1
1.25267880486646,3.96609307258406,"Prefijo","Inicio.retrasado",2
-0.350256119745475,-1.12097807822662,"X2.partes","Corto",4
-2.65439204468713,2.37190186405444,"X2.partes","X1.parte",3
-0.716634300138418,-1.2060635244944,"Inicio.Corto","Inicio.Corto",4
-1.93408630285002,-5.48416174426651,"Corto","Cacareo",1
-0.435538200303368,1.51612705919313,"X2.partes","X2.partes",6
-2.74975592858339,2.22257506997254,"X1.parte","X1.parte",3
-0.489016045688899,-3.4258771842547,"Prefijo","Corto",4
-1.43501737031746,2.70453581722416,"X2.partes","X4.partes",6
-0.34623043881592,4.07947289814005,"X2.partes","X5.partes",6
-0.50329784909181,3.85786687872282,"X2.partes","X5.partes",6
2.15246736499257,3.24092622767679,"X2.partes","Inicio.retrasado",2
-0.0711095081894723,3.90773053409693,"X2.partes","X5.partes",6
-0.125318543021424,3.79379364579661,"X2.partes","X4.partes",6
-3.57300243538695,2.72638158507487,"X1.parte","X1.parte",6
-1.99747734455896,-6.08330418809685,"Corto","Cacareo",1
1.31352329456012,3.78970456644476,"X2.partes","Inicio.retrasado",2
0.250374925691303,2.9934719471813,"X3.partes","Inicio.retrasado",6
-0.546379626963032,-2.50208004724507,"Prefijo","Prefijo",5
0.714565323816987,3.30831957777168,"X3.partes","X5.partes",2
-0.993003883685112,3.34586006948703,"X3.partes","X2.partes",6
-2.60197864281136,0.858670153351272,"Lleno","Lleno",6
0.74553304807242,0.987215260795125,"Prefijo","Bajo",2
-0.194804614555794,1.62470837517779,"X3.partes","X2.partes",2
1.32963471291137,3.36496488636165,"X2.partes","X3.partes",2
1.77376539534723,3.65118443722995,"X2.partes","X3.partes",2
2.05567929779699,3.17382591895039,"X1.parte","Bajo",2
0.420654836017407,3.31905461925397,"X2.partes","X4.partes",6
0.46272913450577,0.600311683515489,"X3.partes","Prefijo",2
0.685303700680324,3.88890001676654,"X3.partes","X3.partes",6
0.0674269178499477,3.84276112018829,"X3.partes","X5.partes",6
2.5624769111044,0.766368264729783,"Medio","Medio",9
-1.71996831120403,-4.96343362581128,"Cacareo","Corto",1
-1.56476374402825,-4.89060818680325,"Cacareo","Cacareo",1
-1.67365404522859,-5.26268786705945,"Cacareo","Cacareo",1
0.271002924526786,3.94871035268286,"X2.partes","X4.partes",6
1.43856056353875,-2.14299482508681,"Lleno","Lleno",9
-0.874213630269037,-2.81948768411782,"Corto","Corto",4
-0.622443049386609,4.12127419444073,"X2.partes","X3.partes",6
-1.85454947951925,-5.46276267618931,"Corto","Cacareo",1
0.794464100615764,4.26607642687571,"X2.partes","X3.partes",6
-0.688192075765452,4.15287124020165,"X4.partes","X5.partes",6
-0.257993383487208,-0.935081216067058,"Lleno","Prefijo",4
0.583481204793819,0.599145615739708,"X3.partes","Prefijo",2
-1.77397321222197,1.38415477229761,"Lleno","X1.parte",6
1.35274753028437,2.77651310318493,"X3.partes","Inicio.Corto",2
-2.27227481581197,-5.92126119475517,"Corto","Cacareo",1
0.173647130990958,3.03237266392667,"X1.parte","X5.partes",6
-0.0325577061585616,3.96599644902338,"X2.partes","X3.partes",6
-1.57882070045305,-5.44317834050593,"Cacareo","Cacareo",1
-2.1219149476737,-6.13682920432819,"Cacareo","Cacareo",1
-1.67218562294072,-5.52564080135388,"Cacareo","Cacareo",1
-2.107103465921,-5.75483068952216,"Cacareo","Cacareo",1
-1.91904791211166,-5.94515069006553,"Cacareo","Cacareo",1
-0.784514318360502,-4.04432496375989,"Cacareo","Corto",4
-1.70154863044957,-5.75943513318037,"Cacareo","Corto",1
-1.89613414851968,-5.95783995287347,"Cacareo","Cacareo",1
-1.79674247666782,-5.97608574184659,"Cacareo","Cacareo",1
-2.08328095188621,-6.19749806112902,"Cacareo","Cacareo",1
1.0119615268328,4.25261538710821,"X2.partes","Inicio.retrasado",2
2.34048539236206,2.62646960003427,"Lleno","Lleno",7
0.134899039484531,3.33931799533752,"X2.partes","X3.partes",6
-3.04629206962069,2.33690480650078,"X1.parte","X1.parte",6
-0.507646341878792,-2.56699703263179,"Prefijo","Medio.corto",5
0.344548160514061,1.32368824963998,"Prefijo","Prefijo",2
-3.41360244505534,2.71282590527607,"X1.parte","X1.parte",6
0.807029141204157,3.72309384965607,"Lleno","Inicio.retrasado",2
-0.151773842999212,2.77612453681882,"Lleno","X5.partes",6
0.230444717796054,3.17956666689609,"X1.parte","X3.partes",6
1.25572491459851,1.51384308134243,"Lleno","Bajo",2
0.546430682996217,0.580747696294603,"Lleno","Lleno",2
-0.325336985809825,2.07835452356057,"X2.partes","X5.partes",6
-1.85782694432898,2.52419079826333,"X1.parte","X4.partes",6
-1.9818082223572,-6.11510478759449,"Cacareo","Cacareo",1
-1.82729481796834,-5.65322277255595,"Cacareo","Cacareo",1
-1.47776330820108,-5.4499797463594,"Cacareo","Corto",1
2.84173400244106,3.06063646835564,"Lleno","Bajo",7
1.61333597720691,3.44770462743051,"Lleno","Bajo",2
1.35821030524822,2.74992055274554,"X3.partes","Inicio.retrasado",2
1.60692608448076,2.4216391471928,"X3.partes","X5.partes",2
-0.614347554161233,4.20259593682018,"X2.partes","X3.partes",6
-2.29279750844391,2.63864646757548,"X1.parte","X1.parte",6
0.148896804817622,1.10940042353948,"Prefijo","Inicio.retrasado",2
0.593262681760916,3.42416254387829,"X1.parte","Inicio.retrasado",2
0.474098001964377,3.29247523748532,"X2.partes","X5.partes",6
-2.03133698007767,-5.90246725336495,"Cacareo","Cacareo",1
-1.74827633471449,-5.35378053973922,"Cacareo","Cacareo",1
-1.7880490321057,-5.15322802159505,"Cacareo","Cacareo",1
1.33376172370438,2.01027047316124,"Lleno","Bajo",2
-1.55189507506948,-5.43828294332604,"Corto","Corto",1
2.28114111188048,0.642232340532839,"Prefijo","Bajo",7
-2.84465228254365,1.48076379095865,"X2.partes","Graznido",3
2.80363374626853,3.52043216012193,"Bajo","Inicio.retrasado",7
2.47898890870737,2.42633642045689,"Lleno","Medio",7
3.21635231605837,0.692398142263208,"Medio","Bajo",9
0.156144741751047,-4.95605702080349,"Cacareo","Cacareo",8
0.406361780276248,-4.85566370333461,"Cacareo","Cacareo",8
0.139970998430189,-4.26775888924345,"Cacareo","Cacareo",4
0.42989269974174,-4.89244385365727,"Cacareo","Corto",8
0.471854712310876,-4.69622051756656,"Cacareo","Cacareo",8
0.345156143651284,-4.95967994113334,"Cacareo","Corto",8
1.94160670379125,-1.33348064809424,"Cacareo","Cacareo",9
2.06769031287929,3.29459862766322,"X3.partes","Inicio.retrasado",2
0.521998762837537,0.548869848470148,"Prefijo","Prefijo",2
2.56632029969316,3.6626004158991,"X2.partes","Inicio.retrasado",7
1.47214038629009,0.529118097657722,"Prefijo","Medio",2
-2.88645362938475,1.76503202066151,"X1.parte","Graznido",3
2.43162747599102,2.53043998494234,"Medio","Bajo",7
1.32654281383525,0.576046486505289,"Prefijo","Prefijo",2
0.160127330338198,3.75404260269317,"X1.parte","Inicio.retrasado",6
0.451711319207698,-4.84399241952989,"Cacareo","Cacareo",8
-0.322842565297711,-4.42718861194386,"Cacareo","Cacareo",4
-0.0159760181728258,-4.84182701326076,"Cacareo","Medio.corto",8
-1.17988959075019,-4.69015244280202,"Cacareo","Corto",1
1.54873906223118,1.61633903383289,"Prefijo","Bajo",2
-0.589580040695971,-0.668073621298312,"X2.partes","Prefijo",4
-0.163848035003213,3.77425707239091,"X2.partes","X5.partes",6
-0.763802249738208,-5.85512110151523,"Cacareo","Cacareo",8
-0.740149315778273,-5.81547288752895,"Cacareo","Cacareo",8
-0.692432144692648,-5.77727922217164,"Cacareo","Cacareo",8
-0.605279491363351,-5.76224299356104,"Cacareo","Cacareo",8
-0.433780097933954,-5.49084441942495,"Cacareo","Cacareo",8
2.99029250522485,2.95312280259474,"Bajo","Bajo",7
1.03060924144273,3.05728800397443,"X2.partes","X5.partes",2
3.11953661817421,1.01075288001032,"Bajo","Bajo",9
3.08759562181583,0.495092566466653,"Lleno","Bajo",9
2.69364216568827,0.17294757857731,"Lleno","Medio",9
2.98846400817214,2.88134559715139,"Bajo","Medio",7
-0.864032964203104,-5.2898667832614,"Cacareo","Cacareo",8
-0.431725830345849,-5.07330290934276,"Cacareo","Cacareo",8
-0.987333269414018,-3.71159743835987,"Cacareo","Cacareo",4
0.187534334549814,-3.93315771013738,"Cacareo","Medio.corto",4
0.234303518008971,-4.22411551192182,"Cacareo","Corto",4
-0.0997701038692175,-3.80689176294074,"Cacareo","Corto",4
2.22763505318775,3.60018733538095,"X2.partes","Inicio.retrasado",2
-0.317207180348006,-4.7049064498793,"Cacareo","Corto",4
-0.282275066589234,-4.16729062496726,"Cacareo","Corto",4
1.44690529810547,0.265776907668116,"Prefijo","Medio.corto",2
-2.62166488597818,1.26122679614775,"X1.parte","Lleno",6
2.66033977188722,3.41181014804814,"X3.partes","Inicio.retrasado",7
1.01079292479205,-3.1870676799035,"Inicio.Corto","Inicio.Corto",5
2.92499100561913,3.06943067591012,"Bajo","Bajo",7
3.36250372414743,0.806572294727481,"Medio","Bajo",9
-0.512213193309725,-0.370389151483204,"X2.partes","Prefijo",4
1.10875918253877,0.774365375194039,"X3.partes","Bajo",2
1.14826999789563,2.72417190229438,"X2.partes","X5.partes",2
-0.4481332400333,-5.09998742648791,"Cacareo","Corto",8
-1.18836035847826,-5.46320246929315,"Cacareo","Cacareo",8
-1.18488616665807,-5.19070371019516,"Cacareo","Corto",1
-0.0368507086205764,-3.05606936204441,"Cacareo","Medio.corto",5
-1.50880250219038,-5.17636982265785,"Cacareo","Cacareo",1
1.90429099869539,3.10918865323189,"Bajo","Inicio.retrasado",2
2.97151259664528,0.484107560272686,"Lleno","Medio",9
0.973428093358049,0.908557684813297,"Prefijo","Bajo",2
-0.137147699373551,3.79834623591526,"X2.partes","X4.partes",6
1.0842967058912,1.63890094112278,"Bajo","X5.partes",2
1.02857866899725,3.49538607545022,"X1.parte","Inicio.retrasado",2
0.183420968751113,0.40396979284044,"Prefijo","Prefijo",2
-0.544758789761617,-5.49082458572439,"Corto","Corto",8
2.76590495437527,3.57275623044516,"X3.partes","Inicio.retrasado",7
2.80555906080292,3.23783361990317,"X2.partes","Inicio.retrasado",7
2.79538629656262,2.98076455402812,"X1.parte","Bajo",7
-2.93770226102474,2.48244177504809,"X1.parte","Graznido",6
-2.89366000423841,2.51661302679028,"X1.parte","X1.parte",3
-3.24229529755218,2.57728960590805,"X1.parte","X1.parte",6
-1.69914759016634,1.75926312051958,"Prefijo","Prefijo",6
-3.47575609400325,2.69925592826884,"X2.partes","X1.parte",6
-0.784854359064365,3.20361360319625,"X3.partes","X4.partes",6
0.604046309010498,0.2309967828571,"Prefijo","Prefijo",2
-1.08641184976284,3.25795833815299,"X4.partes","X4.partes",6
-0.839476117211879,3.76946162021627,"X4.partes","X5.partes",6
-3.11171381952855,2.34423645714107,"X2.partes","X1.parte",6
-0.559358715839667,2.02283212720414,"X2.partes","X2.partes",6
0.408370349550627,0.34619553244884,"Prefijo","Prefijo",2
-0.675431532070959,3.51294173556967,"X3.partes","X4.partes",6
-0.784357802458786,3.51851288620358,"X3.partes","X4.partes",6
-3.3466733883528,2.47546604834683,"X1.parte","X1.parte",6
-1.46907540449538,3.18577460062233,"X3.partes","X4.partes",6
-3.08009041732386,2.17262196666634,"X1.parte","X1.parte",6
1.02127176016849,0.646608245620902,"Prefijo","Inicio.retrasado",2
2.67084406673231,3.57524880463223,"X2.partes","Inicio.retrasado",7
2.55425069080004,3.55284102902071,"X2.partes","Inicio.retrasado",7
0.840949042715841,-4.5802123465889,"Prefijo","Medio.corto",8
2.77774090360447,3.38292937633921,"X2.partes","Inicio.retrasado",7
0.594197516254538,0.596407893518293,"Prefijo","Prefijo",2
-2.25612188058105,2.497557037788,"X1.parte","X1.parte",6
0.798479470784888,2.435807426262,"X2.partes","X4.partes",2
-0.668065229376464,-5.37619814677593,"Corto","Corto",8
2.00097422668377,3.78656629448337,"Inicio.retrasado","Inicio.retrasado",2
0.665328835174799,-3.17069969348157,"Medio.corto","Inicio.Corto",5
0.146269102338912,-3.70242149208677,"Medio.corto","Corto",4
2.30901913441681,3.63737881155239,"X3.partes","Inicio.retrasado",2
2.42689477623528,3.59743509100586,"X3.partes","Inicio.retrasado",7
-1.3061929970865,3.26610648417116,"X2.partes","X4.partes",6
-2.36728917677993,2.34500781066589,"X2.partes","X4.partes",6
2.58800506489221,3.53610401714888,"Inicio.retrasado","Inicio.retrasado",7
-0.928954545274882,4.35131193540144,"X2.partes","X4.partes",6
0.26005689565463,3.42588936015683,"X2.partes","X5.partes",6
0.473949400828744,2.56777777930055,"X4.partes","Bajo",2
0.91181375688947,3.09834170812382,"X2.partes","X2.partes",2
1.06225284336574,1.94547089711974,"X3.partes","X5.partes",2
-0.998775720158222,3.63128981203233,"X2.partes","X4.partes",6
-1.0655196781207,0.288295266750579,"Lleno","Lleno",6
2.28150100677497,1.6523218896133,"X1.parte","Inicio.retrasado",7
1.09720616266072,1.2442169569703,"X2.partes","X3.partes",2
0.0426504433942537,-2.75299289079884,"Lleno","Lleno",5
-0.0714266101909455,-3.05128546475702,"Medio.corto","Medio.corto",5
-0.992765317539926,4.43554930395947,"X5.partes","X5.partes",6
-2.06380520563258,4.94772431801015,"X4.partes","X4.partes",3
0.518183292916482,3.18713467654159,"X2.partes","Inicio.retrasado",2
-2.62607786159003,2.74234599361142,"X1.parte","X1.parte",3
-0.701822151194754,3.13927195486627,"X2.partes","X1.parte",6
-2.22241680038701,3.87748207151091,"X4.partes","X4.partes",3
3.34362780943964,0.783078444139461,"Medio","Bajo",9
2.97462294220366,0.446602586532,"Lleno","Bajo",9
3.18975251907288,0.629956786328565,"Medio","Bajo",9
1.22081659501273,3.26678236487661,"X3.partes","Inicio.retrasado",2
-1.77465872171347,-5.90977417874066,"Corto","Cacareo",1
2.47243066568601,3.66429383756297,"Inicio.retrasado","Inicio.retrasado",7
-0.875535399609823,-3.69012233237996,"Prefijo","Corto",4
-1.65307872196947,0.821678889414659,"Prefijo","Prefijo",6
-3.43808042961492,2.67563492829554,"X1.parte","X1.parte",6
-0.821425038944245,-2.63417818877327,"Medio.corto","Corto",4
0.0654186970589002,-1.07417862731891,"Prefijo","Cacareo",4
0.411344511380401,1.84819722820873,"X3.partes","X3.partes",2
1.06133056920356,1.5890034722298,"X2.partes","X3.partes",2
-0.617279376106271,-2.38103208276026,"Lleno","Lleno",4
1.52792822028215,1.62499761835419,"Lleno","Medio",2
-0.226145892715126,-3.83735843151307,"Prefijo","Medio.corto",4
-2.3271924110189,2.58860280433218,"X1.parte","X1.parte",6
-0.0635586688272964,1.6534887973317,"X2.partes","X5.partes",2
0.297837636236721,-1.79234667720711,"Prefijo","Lleno",4
0.436693804214341,1.84829551039811,"X3.partes","X3.partes",2
1.16748783333085,1.73274348830951,"X3.partes","X5.partes",2
0.873918480279116,2.78924220052617,"X3.partes","X3.partes",2
-1.30961610161374,1.04812467978838,"X2.partes","X3.partes",6
0.429933408227631,2.26368015205617,"X2.partes","X5.partes",2
0.522940657458445,0.51704774042832,"Inicio.retrasado","Inicio.retrasado",2
-0.0814886570210341,3.77127660936607,"X2.partes","X4.partes",6
-0.179421800788071,-0.448586318495393,"Prefijo","Prefijo",4
2.74924907451131,3.5002091169157,"X2.partes","Inicio.retrasado",7
1.90904225155052,2.90947340642696,"X3.partes","Bajo",2
1.92328980231622,2.1829168133078,"Lleno","Lleno",2
2.27711083549004,2.48162231309389,"X3.partes","Bajo",7
-1.00426456215844,4.48945115694739,"Inicio.retrasado","X4.partes",6
2.9620482932884,3.04859826215272,"Medio","Bajo",7
-0.486948523966755,-0.566314581590833,"Prefijo","Prefijo",4
-0.409697638923466,3.70694211808865,"X2.partes","X4.partes",6
-1.68238836849302,2.99189965667675,"X4.partes","X4.partes",6
-0.210191002977031,1.31751377969408,"Lleno","Prefijo",2
-0.987112754846781,3.38330572804787,"X2.partes","X4.partes",6
-0.377460864102943,-2.55715087711092,"Prefijo","Medio.corto",5
1.25979642347156,3.37076114056029,"X2.partes","Inicio.retrasado",2
-1.98474663016984,4.9804641855088,"X4.partes","X4.partes",3
2.33318742542366,2.99376216042074,"Bajo","Bajo",7
-2.02069453271199,5.0329426508117,"X4.partes","X4.partes",3
2.84623846826969,3.47830384934243,"X2.partes","Inicio.retrasado",7
2.4968226613198,3.42499628978989,"X2.partes","Inicio.retrasado",7
2.48919787778384,2.41106587670604,"Lleno","Bajo",7
2.71576998891111,3.06201018839435,"Bajo","Bajo",7
1.46689976840289,0.652184038415815,"Prefijo","Prefijo",2
0.635427708867327,0.78518444662685,"X2.partes","X5.partes",2
0.781686327220129,1.20832150264353,"X2.partes","Bajo",2
0.72089995346058,0.751923734821871,"X5.partes","X5.partes",2
1.03311375209987,0.778052974510255,"X2.partes","Prefijo",2
-2.98952318305859,0.912269998499813,"Lleno","Graznido",3
0.0431025902730529,3.78795024239326,"X1.parte","Inicio.retrasado",6
2.35754323509196,2.50407653611742,"X2.partes","Bajo",7
2.54577840541976,3.56999019365715,"Inicio.retrasado","Inicio.retrasado",7
2.85649992119448,3.23379391320561,"Bajo","Bajo",7
2.61988908330683,3.62781977277366,"X3.partes","X3.partes",7
2.35694892015873,2.53224188868671,"Lleno","Bajo",7
-0.406006913757964,3.55778367041568,"X2.partes","X4.partes",6
2.06175960040412,3.66287483299763,"X2.partes","Inicio.retrasado",2
2.80955084409856,3.47208148001784,"Inicio.retrasado","Inicio.retrasado",7
3.14561898236586,0.589874647880951,"Bajo","Bajo",9
2.89909728738481,-5.00537135109743,"Medio.corto","Medio.corto",8
2.89258383506398,-5.02145618482336,"Medio.corto","Inicio.Corto",8
2.86263155082588,-4.99963204222277,"Inicio.Corto","Inicio.Corto",8
2.85826086810942,-4.96848813272696,"X2.partes","Inicio.Corto",8
2.81288235880644,-4.96832692698633,"Inicio.Corto","Inicio.Corto",8
2.86055239983831,-4.99416467820533,"Medio.corto","Corto",8
2.86180508014721,-4.99839480809942,"Medio.corto","Inicio.Corto",8
2.84870376731808,-4.99397811698768,"Medio.corto","Corto",8
2.85425323534411,-5.00050177167756,"Medio.corto","Corto",8
2.8610970600612,-4.96505584240694,"Medio.corto","Medio.corto",8
2.57743244229066,-4.98669562966344,"Medio.corto","Corto",8
2.32953492509442,-5.02715994708673,"Medio.corto","Corto",8
2.7665805274675,-4.95775593052718,"Medio.corto","Medio.corto",8
2.79311659346894,-4.99089119033092,"Medio.corto","Corto",8
2.85884212930811,-4.96098176527242,"Medio.corto","Corto",8
2.79191652811416,-4.93439585410075,"Medio.corto","Inicio.Corto",8
2.82609963733847,-5.02490119815192,"Medio.corto","Inicio.Corto",8
2.8586089946916,-4.98805133415281,"Medio.corto","Inicio.Corto",8
1.49772678550822,0.629151432847821,"Bajo","Prefijo",2
3.24596574747824,0.737341997560015,"Bajo","Bajo",9
3.15249093284993,0.809161009505345,"Bajo","Bajo",9
2.8653094046939,-5.00232572195393,"Bajo","Prefijo",8
2.8554792654447,-4.99219617387515,"Bajo","Medio.corto",8
2.91665933389398,-5.04366870453396,"Bajo","Medio.corto",8
2.85976028727201,-5.01930529295248,"Medio.corto","Corto",8
2.8153032269407,-4.95066436575057,"Medio.corto","Medio.corto",8
2.85028544366163,-4.98179727106367,"Bajo","Inicio.Corto",8
3.21903708339107,0.590269766259421,"Bajo","Bajo",9
3.04052211765225,0.450578379733017,"Medio","Medio",9
2.18065395062477,0.725164565234201,"Prefijo","Medio",7
2.87133372174469,3.24015806486763,"X2.partes","Bajo",7
0.70067696049101,1.72827881646628,"Prefijo","Prefijo",2
2.64263565212352,2.97426805462263,"Bajo","Bajo",7
1.08123815461831,-5.06905990531094,"Medio.corto","Medio.corto",8
0.475410360319188,-5.36219637869068,"Medio.corto","Corto",8
0.657186459634014,-5.10760447565198,"Medio.corto","Medio.corto",8
0.712914955411874,3.48603913095497,"X2.partes","X5.partes",2
1.39197117874966,-3.8231600735869,"Medio.corto","Medio.corto",5
0.523373106817323,-5.33813136343968,"Corto","Cacareo",8
0.879518336642173,-5.19431939904485,"Corto","Medio.corto",8
1.17198918784185,-5.03933243868877,"Corto","Corto",8
-0.0375390971461813,-5.47002554435636,"Corto","Corto",8
0.588236027843414,-5.44148171784325,"Corto","Cacareo",8
0.459795836864396,-5.30611829998738,"Corto","Corto",8
0.657433092254207,-5.10361788026109,"Corto","Corto",8
0.189590012210006,-5.4060793157578,"Corto","Corto",8
-0.67310391883626,-5.33570123445593,"Corto","Cacareo",8
-0.775786204255244,-5.83276986158417,"Corto","Cacareo",8
-1.99281877489345,-6.28901287899944,"Corto","Cacareo",1
-0.665711658036806,-5.83249479491442,"Corto","Cacareo",8
0.0844851391790885,-5.38378430240141,"Corto","Cacareo",8
-0.0579397351198449,-5.26546454133003,"Corto","Corto",8
-0.750687619725274,-5.85863783472476,"Corto","Cacareo",8
0.475212587878322,-5.3473242841739,"Corto","Corto",8
0.459995160459643,-5.049217492322,"Corto","Corto",8
-0.0390173145461945,-5.39937440126505,"Corto","Cacareo",8
0.437733627860492,-5.1692818200108,"Corto","Medio.corto",8
0.162295264271008,-5.23612410101639,"Corto","Cacareo",8
0.198969701554899,-5.09280603264947,"Corto","Medio.corto",8
0.641479413772061,-5.10412415873261,"Corto","Medio.corto",8
1.24588000057279,-4.91642853781618,"Corto","Medio",8
0.216391099739876,-5.33901798820383,"Corto","Cacareo",8
0.581714159829187,-5.2034953496458,"Corto","Medio.corto",8
0.12154466474012,-5.08457649786235,"Corto","Corto",8
0.398701486703351,-5.40668693851309,"Corto","Cacareo",8
0.412581862425444,-5.38378322984483,"Corto","Medio.corto",8
1.02246273373213,-4.94273139305962,"Corto","Medio.corto",8
0.23014668199127,-5.33344587192837,"Corto","Corto",8
-0.127073720609373,-5.22505269582497,"Corto","Corto",8
0.56244864587485,-5.283080155995,"Corto","Corto",8
1.06532429172993,-5.03275124166297,"Corto","Medio.corto",8
0.242649445539196,-5.34099419819655,"Corto","Corto",8
-0.0366321698360999,-5.48165186428463,"Corto","Cacareo",8
-0.558968828682573,-5.73442605183872,"Corto","Cacareo",8
-0.765210501200704,-5.83639440611995,"Corto","Corto",8
-0.257675390564265,-5.43151095813903,"Corto","Corto",8
2.26856235995308,3.6237345398132,"Inicio.retrasado","Inicio.retrasado",2
2.73837574205912,-0.407703098930923,"Medio","Medio",9
0.409459946232307,-1.02306376012559,"Bajo","Medio.corto",4
0.341768045551392,0.339294891951629,"Prefijo","Prefijo",2
-2.21661272340668,3.5690976845455,"X4.partes","X4.partes",6
1.5592866994308,0.458135646339623,"Bajo","Medio",2
2.70974934074032,0.703663713914415,"Medio","Medio",9
0.833536587662496,-3.50578537491078,"Medio.corto","Medio.corto",5
0.218660498059855,-3.7804524552332,"Medio.corto","Medio.corto",4
1.85881245203673,3.61649345871588,"Bajo","Bajo",2
2.05865989227485,2.07990321831765,"Inicio.Corto","Inicio.Corto",2
0.760509715695301,-3.26892704597852,"Inicio.Corto","Inicio.Corto",5
0.282555829698183,-3.56644020084457,"Medio.corto","Corto",5
1.5071587530022,-1.78803333791711,"Inicio.Corto","Inicio.Corto",9
2.81309734340871,3.45683385402984,"Inicio.retrasado","Inicio.retrasado",7
2.23121294658497,3.63679590092864,"X2.partes","Bajo",2
2.51833478936396,2.44375720579134,"Bajo","Bajo",7
-0.176317737024657,1.7675539583507,"X4.partes","X4.partes",6
-1.7987267001078,0.682015356760811,"X3.partes","Lleno",6
-0.583142553598284,4.09839698108178,"X4.partes","X4.partes",6
0.403903870097481,0.524785964358994,"Inicio.retrasado","Prefijo",2
-0.488204493768945,1.56754877859712,"X2.partes","X2.partes",6
0.120459863505933,-0.012438127350849,"X2.partes","Prefijo",2
2.70128164198935,3.45825875906124,"X2.partes","Inicio.retrasado",7
0.188132313305258,-2.53438344539208,"Prefijo","Inicio.Corto",5
0.499924297938785,-2.24177055562224,"X1.parte","Lleno",4
0.205726102811449,-1.379472270405,"Prefijo","Prefijo",4
-0.220889658860063,-1.54246578007417,"Medio.corto","Prefijo",4
-0.265532473652653,-5.07154766596339,"Corto","Corto",8
0.488564619070887,-5.26215905849086,"Corto","Corto",8
1.91922674629553,2.18388606254365,"X2.partes","Bajo",2
0.744463984051443,-3.18838401763672,"Medio.corto","Medio.corto",5
0.907458460985807,0.680393722277163,"X3.partes","X3.partes",2
2.8886001593649,3.23825738617262,"Bajo","Inicio.retrasado",7
-0.118032341386015,-4.12120776997354,"Medio.corto","Corto",4
0.038391803117951,-4.0421220522204,"Medio.corto","Corto",4
0.189567627365188,-1.95984592649451,"Medio.corto","Prefijo",4
-0.0287674855447699,-4.02337316422947,"Medio.corto","Medio.corto",4
0.28489781565738,-3.77768113207931,"Medio.corto","Medio.corto",5
0.749143629844358,-3.33946780305739,"Medio.corto","Medio.corto",5
-0.282615296877483,-2.84685633129686,"Medio.corto","Medio.corto",5
0.157659506601513,-2.68161753714881,"Medio.corto","Inicio.Corto",5
0.200995411744424,-1.30376882230373,"Medio.corto","Corto",4
0.0444436114942335,-1.48189253536268,"Medio.corto","Corto",4
0.166757705214705,-3.58977559117207,"Medio.corto","Corto",5
0.621278344335263,-3.41967740584845,"Medio.corto","Medio.corto",5
0.661926873165029,-3.46837016072497,"Medio.corto","Medio.corto",5
0.133002738055942,-3.09327792915156,"Medio.corto","Inicio.Corto",5
-0.385269651611711,-3.61274960828671,"Medio.corto","Corto",4
0.2996567384563,-3.66636694569117,"Medio.corto","Medio.corto",5
0.226237970243924,-3.35452223755176,"Medio.corto","Medio.corto",5
0.130482694037399,-3.90094067431984,"Medio.corto","Corto",4
-0.0785357763437393,-5.32288306362068,"Medio.corto","Corto",8
-0.865025025521479,-5.63574439075183,"Corto","Cacareo",8
-1.28790196457284,-5.26668714158578,"Corto","Corto",1
0.296102304966981,-3.72988421493743,"Medio.corto","Corto",5
1.9163149397013,-1.35338303543428,"Lleno","Inicio.Corto",9
0.384203303478989,0.383901061518782,"Prefijo","Prefijo",2
2.57717107801425,3.55343768110539,"X1.parte","Inicio.retrasado",7
-0.748197012029004,-5.74068813917352,"Corto","Cacareo",8
-0.831449837268686,-5.79315210121234,"Corto","Cacareo",8
-0.522633193692937,-5.4495422594347,"Corto","Cacareo",8
0.0699011388471751,-5.47888403016398,"Corto","Cacareo",8
-0.357884114563059,-5.66188515826315,"Corto","Cacareo",8
0.0905934316772334,-5.22165879990225,"Corto","Corto",8
0.946046876783255,-4.94886443990909,"Medio.corto","Medio",8
1.06305178572112,-2.54346494155824,"Medio.corto","Inicio.Corto",9
3.1316985540171,0.56429625704291,"Medio","Bajo",9
-0.440441855662442,1.8845005885675,"X1.parte","X5.partes",6
-0.311494656598303,0.497411291315638,"X2.partes","Prefijo",2
1.33447345551958,3.0942661026469,"X2.partes","Inicio.retrasado",2
-1.51965717057865,0.740881361024847,"X1.parte","X1.parte",6
0.485782240923311,3.56651069258495,"X2.partes","X5.partes",6
-1.03625783518021,2.83716154600707,"X2.partes","X3.partes",6
-0.290692704619714,4.04583989892121,"X4.partes","X4.partes",6
1.1077632291603,4.00032587882538,"X2.partes","X3.partes",2
3.32170146374244,0.728394186235874,"Bajo","Bajo",9
2.29880410701833,3.75507819126956,"Inicio.retrasado","Inicio.retrasado",2
-0.970642480410995,1.6380634957905,"X3.partes","X2.partes",6
-0.710886842208142,1.67933509954917,"X2.partes","X3.partes",6
0.579470985469143,1.02646585409589,"X1.parte","Prefijo",2
-0.307188445646786,-0.0818531093327343,"Medio.corto","Prefijo",4
-0.494228535691611,3.79924936038612,"X5.partes","X5.partes",6
